Review Text,Review Rate,Review Time,search,insert_date
"(Übersetzt von Google) Das Gericht ist wirklich nicht groß, aber der Geschmack ist immer noch sehr hart. Auch die Einstellung der Besitzerin ist gut: Der Verbrauch von 20 Euro pro Kopf gilt auch für München, denn Umwelt und Hygiene sind …",4,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Mein Freund und ich bedauern nur, dass wir diesen Ort nicht früher entdeckt haben.
Am Anfang waren wir etwas skeptisch gegenüber diesem Resto, weil es übermäßig …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Durch Zufall bemerkten Kollege und ich dieses schöne chinesische Restaurant, als wir vorbeikamen. Wir waren uns ein wenig unsicher, ob sie den richtigen Geschmack des Essens servieren können, aber wir beschlossen, es …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Ich komme regelmäßig hierher, manchmal bis zu 4 Mal pro Woche, wenn es hektisch wurde. Dies ist ein Ort, an dem ich authentisches chinesisches Essen finden und mit dem Personal mit einem einfachen Ton plaudern kann. …",5,vor 3 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Fantastisches Restaurant. Toller Raum, guter Service, leckeres authentisches Sichuan-Essen. Achtung - einige Portionen können größer sein, als Sie erwarten! …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Gekochter Fisch ist sehr lecker!

(Original)
沸腾鱼非常好吃！",5,vor 2 Wochen,SEEN+RESTAURANT,2022-06-26
慕尼黑川菜界的天花板，超级赞的菜肴，高档的装修，非常舒适的用餐环境，喜欢川菜的姐妹们一定要来噢,5,vor 2 Wochen,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Der allgemeine Geschmack ist nicht schlecht, es wird empfohlen! Obwohl die Sichuan-Küche nicht sehr scharf ist, ist das Schweinefleisch mit Fischgeschmack allgemeiner, das kleine kalte Gericht ist sehr zart und der …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Das Essen ist großartig und der Preis ist gut, und das Sichuan-Essen im Laden ist für mich als Sichuaner überraschend authentisch! Das Geschirr ist relativ ausreichend und die Umwelt ist hygienisch. Sehr …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Die Gerichte sehen wirklich exquisit aus. Das Geschirr ist auch sehr schick. Die Umgebung ist sehr gut. Der Service und die Serviertempo sind gut. Leider haben wir ein Dutzend Geschirr bestellt, außer zwei oder drei, …",3,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Das Restaurant hat ein gutes Ambiente und viele Leute an einem Freitagabend. Der Geschmack kann als der beste in München bezeichnet werden, das Servieren ist nicht schnell und einige Gerichte sind nicht groß, aber ich …",5,vor 4 Monaten,SEEN+RESTAURANT,2022-06-26
比巴黎的中餐好吃太多了！,5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Hier ist eine schöne Überraschung, ein chinesisches Restaurant dieser Qualität mitten in diesem Viertel ohne großes Interesse zu finden. Es ist nicht jeden Tag, dass ich sagen kann, dass echte Forschungen in Bezug auf …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Die Gerichte sind großzügig und sehr lecker. Sie sind viel größer als die Fotos auf der Speisekarte. Zwei Personen haben zu viel gegessen. Tante kann es kaum noch aushalten. Ich bestellte Ingwertee, mehrere Scheiben …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Der Geschmack ist recht gut: Der Krabben-Tofu und der Skorpion-Frosch schmecken sehr berührend. Das hausgemachte Passionsfruchtgetränk ist ebenfalls sehr reichhaltig. Der Laden ist auch sehr sauber. Der Verkauf ist …,4,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Für eine Gruppe von 10 Personen wurden die Gerichte gut angenommen! Vereinbaren Sie im Voraus einen Termin, um frische Meeresfrüchte zu bestellen. Tomatensteak mit Fischgeschmack, Krabbenbohnenquark, würziger …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr gut! Die vier Gerichte, die ich heute probiert habe, sind köstlich! Der Service ist super süß und die kleinen Zitrusfrüchte nach dem Essen werden geliefert, und die Hintergrundmusik ist auch sehr entspannend. Ich …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Die Dekoration ist immer noch sehr gut. Die Service-Haltung ist auch gut, der Chef scheint rot zu sein. Die Menge an Gemüse ist sehr allgemein und das Tomatenfleisch ist zu süß. Gedünstetes Fleisch ist sehr gut …",4,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Lieblingsort für scharfes Sichuan-Essen! Immer voll. Es wird empfohlen, vor dem Gehen einen Tisch zu reservieren. …",5,vor 2 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr leckeres und authentisches chinesisches Essen. Was seltener ist, ist die gute Lage und die gute Umgebung. Es ist fast jeden Monat zu meinem chinesischen Muss geworden! Grundsätzlich werden die Gerichte auf der …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Neu eröffnete Einrichtung, das Dekor ist sehr schön, das Menü ist wunderschön, es ist genau das gleiche
B. beim Essen in einem schönen chinesischen Restaurant in Peking oder Shanghai. …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Ich bestellte drei nicht scharfe Gerichte und zwei Suppen. Das erstaunlichste Niveau, das ich in München essen kann, alle Gerichte haben den Geschmack der Zutaten bestimmt, was auch der Standard eines guten …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Der Geschmack ist sehr gut, besonders der Klebreiskuchen mit braunem Zucker und Eispulver, der Fisch ist auch sehr frisch …",5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr leckeres chinesisches Essen, empfohlene saure Suppe fettes Rindfleisch und gegrillter Fisch, der Service ist auch sehr nett …",5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Trockener Topf ist wirklich gut.
Der Grillfisch ist nicht so gut wie erwartet. Es gibt nicht zu viel Fisch. …",4,vor 3 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Die Qualität der Speisen ist gut, die Sichuan-Küche sehr authentisch, die Einstellung der Besitzer sehr gut, wiederkommen lohnt sich …",5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) 1, Dieses Restaurant ist gut gelegen, nicht weit von der Fußgängerzone in München entfernt. Aber der Geschmack des Essens ist wirklich durchschnittlich, der haarige Bauch und das Blut in Maoxuewang sind schlecht und …",3,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Der Geschmack ist in Ordnung, es ist nicht erstaunlich, aber es ist in Ordnung, die Plätze sind voll, der Preis ist erschwinglich und es ist ein sehr gewöhnliches Restaurant. …",3,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sie haben das Menü aktualisiert, seit ich das letzte Mal im April dort war, und ich war so positiv überrascht! Der Geschmack war so reich und fein. Die Gewürze für jedes Gericht, das wir probiert haben, waren genau …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Fantastisches chinesisches Restaurant! Authentischer Geschmack, tolle Atmosphäre und freundliches Personal! Sehr empfehlenswert. …",5,vor 2 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr lecker, authentischer chinesischer Geschmack. Der Chef kann ordentlich drängen, ich mache mir gar nicht die Mühe, meine Kollegen in Deutschland zu drängen, das ist mir peinlich, ich will unbedingt nach Hause. …",5,vor 4 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Etwas überteuert für die Mengen, die Sie bekommen. Die Aromen waren gut. Nicht die übliche germanisierte Version der chinesischen Küche. Fühlte mich dem authentischen chinesischen Essen nahe. Google sagte, dass die …",4,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Es gibt zwei Arten von Restaurants, die ich in meinem Leben am meisten hasse: Reis wird schüsselweise abgezählt, und Servietten werden berechnet. …",1,vor 3 Wochen,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr unhöflich. Das Restaurant war leer und wir saßen neben einem Tisch, während wir darum baten, an einen anderen Tisch zu wechseln, um soziale Distanz zu wahren, wurden wir sehr unhöflich abgelehnt. Wir haben den …",1,vor 4 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Super Service, nette Gastgeber - wahrscheinlich das beste Dim Sum, das ich je hatte. Obwohl sie kein englisches Menü hatten, haben sie uns durchgegangen und erstaunliche Empfehlungen gegeben. Frisch zubereitet und …",5,vor 3 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Ich hatte nur ein Gericht, also bin ich konservativ, bevor ich behaupte, dass es großartig ist. Das Restaurant hatte fast ausschließlich chinesische Kunden, was ein gutes Zeichen dafür ist, dass das Essen authentisch …",4,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Absolut authentisch, die Atmosphäre ist sehr gut, die Speisenauswahl ist sehr vielfältig, auf jeden Fall weiterzuempfehlen …",5,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr leckere Reisnudeln und Getränke! Bitte beachten Sie, dass Reisnudeln an Werktagen nur in der Mittagskarte erhältlich sind. 8,9€ ist ziemlich akzeptabel! …",5,vor 11 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Gebratenes Schweinefleisch vom Bauernhaus und geschreddertes Schweinefleisch mit Fischgeschmack schmecken sehr gut.Die empfohlenen klebrigen Reisnudeln mit braunem Zucker sind auch lecker.Eingelegte Kohlfischnudeln …,5,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Gutes Essen und netter Service :)

(Original) …",5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Dame, die den Ort leitet, ist gemein. Das Essen ist salzig, nicht scharf. Das erste Gericht (Kreuzkümmel Lamm) kam in etwa 5 Minuten heraus. Nicht sehr warm und überhaupt nicht frisch. Offensichtlich von einem …",2,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Tolle authentische Küche und sehr einfacher Bestellvorgang. Auf jeden Fall empfehlen, hierher zu kommen! …",5,vor 2 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Münchens bestes Sichuan-Restaurant Kochender Fisch, Maoxuewang und brauner Zucker-Klebereiskuchen sind klassische Gerichte, die durchaus mit heimischen Gerichten vergleichbar sind. …",5,vor 4 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Teuer für Europa, schätze ich? Aber definitiv das beste Sichuan, das ich je hatte. Ich kann sagen, dass sie hochwertige Zutaten und einen seriösen Koch verwenden. Würde wieder hingehen und mehr Gerichte probieren. Das …",5,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Perfekte Lage und Atmosphäre !!! Das Essen ist lecker und die Leute hier sind einfach unglaublich freundlich. Ein Muss für asiatisches Essen;))) …,5,vor 3 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Die Gerichte sind so lecker, sogar drei Schüsseln Reis! ! Die Ladenfamilie ist so süß! ! …",5,vor 8 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Der Service ist sehr schlecht und die Gerichte sind nicht lecker. Die fetten Därme sind frittiert, genau wie der ölige Bodensatz, der gegrillte Fisch ist sehr gewöhnlich und schließlich ist er zu Tode salzig, und das …",1,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Was für ein tolles chinesisches Restaurant. Alles ist so authentisch. Der Preis ist fair. Der Geschmack des Essens gibt mir das Gefühl, in einem Restaurant in China zu sein. Bitte machen Sie die gute Arbeit für die …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) M03 Es ist köstlich. Es ist perfekt zum Essen, wenn Sie an Mara denken! Die anderen Menüpunkte waren auch schön und sauber. …",5,vor 3 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Meeresfrüchte Tofu ist sooo schön

(Original)
Seafood Tofu is sooo nice",4,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Die Dekoration ist gut, der Preis ist sehr schön, der Geschmack ist gut und der Service ist gut. Ich werde dorthin gehen, wenn ich die Chance habe. Sehr empfehlenswertes chinesisches Restaurant! !! !! …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Es ist immer eine Freude, etwas Leckeres auf der Speisekarte zu besuchen und zu entdecken, egal was Sie bestellen, es wird gut. Die Vorspeisen sind einfach großartig, die Hauptgerichte sind großzügig. Das Essen ist …",5,vor 11 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Dies ist bisher die leckerste chinesische Küche in München. Gemütliche und warme Atmosphäre mit modernen Dekoren. Die Portion war klein, aber völlig ok, wenn Sie keinen großen Hunger haben. Wenn Sie Gourmet spielen …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Tolles Essen, ich liebte den würzigen Wolfsbarsch, Auberginen, Mochi (Mango und Matcha), Mango Panna Cotta ... alles sehr authentisch und frisch! Ich komme wieder ❤️ …",5,vor 3 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Der Geschmack hier ist sehr gut und die älteste Schwester im Inneren ist auch sehr begeistert
Sichuan Küche, Mao Xuewang ... wie 👍🏻 …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sichuan-Würze festgestellt. Einige Hauptgerichte sind zum Teilen gedacht - die Portionen können etwas größer sein, als man erwarten könnte :) …",5,vor 11 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Gekochter Fisch und Rattan-Pfeffer-Hühnchen sind alle köstlich …,5,vor 9 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Würziges Hühnerfleisch mit Knochen (辣子鸡) wird dringend empfohlen!
Wenn Sie ein authentisches Sichuan-Restaurant suchen, ist dieses hier genau das …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Die Umgebung ist nicht schlecht. Der Kellner wurde aus einer Fata Morgana gegraben. In der Vergangenheit war die Einstellung gegenüber chinesischen Kunden in der Fata Morgana sehr schlecht. Jetzt habe ich sie ein …,4,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Ich mag es sehr. Das Rindfleisch mit Sauerkraut ist köstlich. Es ist alles Fleisch. Ich kann es nicht alleine essen. Die Chefin ist sehr begeistert. …,5,vor 2 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr leckeres Sichuan Essen! ! Die Meeresfrüchte sind sehr frisch, Sie werden es auf jeden Fall bereuen, wenn Sie nicht kommen! Der braune Zucker Klebreiskuchen ist wirklich unglaublich! …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Wir gingen in dieses Restaurant zum Abendessen, sehr gute Sichuan Küche, die Angestellten sind auch sehr freundlich, das Hotel ist sauber und gemütlich, sehr zu empfehlen! …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Wirklich gutes Essen und Service! Ich würde es auf jeden Fall jedem empfehlen, der nach einer guten chinesischen Küche in München sucht. Die Preise sind auch angemessen und die Einrichtung und das Ambiente des Ortes …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Auf der Durchreise durch München habe ich abends zwei Takeaways bestellt, aber ich hatte nicht erwartet, dass es so lecker ist! ! Es ist die Decke der deutschen Sichuan-Küche. …",5,vor 2 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Der Geschmack ist gut, die Portion ist klein, aber insgesamt gefällt es mir trotzdem. …",5,vor 2 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Erstaunlicher Satz von Dimsums! Ich würde Schweinekippen empfehlen. Gedämpftes war wirklich lecker! …,5,vor 3 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Tolles leckeres chinesisches Restaurant! Das Beste in München. Kommen Sie nach München, um es auszuprobieren. Voller Heimatgeschmack. Fühlen Sie persönlich, dass München am besten zu essen ist.嘻嘻 😁 …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Köstlicher, moderater Preis und Litschi-Limo, empfohlen

(Original)
好吃，价格适中，还有荔枝味的波子汽水，推荐",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Dies ist das beste Sichuan-Restaurant, das ich in München gegessen habe. Die Gerichte sind groß, lecker und gut gemacht. Die Gerichte sind sehr heimelig, kommen Sie also oft hierher. Am liebsten mag ich die …",5,vor 10 Monaten,SEEN+RESTAURANT,2022-06-26
별 하나도 아까운 식당 : 말도 안되는 온라인 주문 방식도 이상하지만 음료 나오고 30분간 음식 안나와서 밥도 안먹고 나옴 해외에서 경험한 최악의 식당 뮌헨 사시는 분들 여기 가지 마세요,1,vor 3 Wochen,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr lecker. Dessert war super, beim nächsten Mal wieder! …",5,vor 2 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Der Geschmack ist ok, Hauptsache die Portion reicht 😂!

(Original)
味道还可以，主要是份量够😂！",4,vor 4 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Erstaunlich, als Chinese ist das Essen hier einfach wirklich gut, man fühlt sich wie zu Hause. …",5,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Ich bestellte die Krabbe bei ihm zu Hause, sie war offensichtlich ranzig, und ich reagierte auf den Verkäufer und sagte, es sei normal, aber ich hatte am nächsten Tag Durchfall. …",1,vor 5 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Ich weiß nicht, ob der Koch gewechselt hat. Die Rinderknochen sind sehr hart, der Geschmack ist wie Schweinefleisch, die Haare und das Blut sind sehr hell, der Meeresfrüchte-Tofu ist geschmacklos und der Boden ist …",2,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Ich persönlich finde die Gerichte ziemlich authentisch. Als ich zum ersten Mal nach München kam, um zu spielen, ist es eines der besten China-Restaurants, die ich in Deutschland gegessen habe, aber der Service muss …",5,vor 10 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) So lecker, so lecker, das Personal ist sehr freundlich

(Original)
太好吃了，非常好吃，店员人很友好",5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Tolles Restaurant mit einer großen Auswahl an Gerichten (über 50 Hauptgerichte). Das Personal ist im Allgemeinen nett, spricht aber nicht so gut Englisch. Die Cocktails sind großartig und die Desserts auch. Generell …",4,vor 10 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Herrlich scharfes Hühnchen! Genau der gleiche Geschmack wie in meiner Heimatstadt! …,5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Das Servicepersonal im Laden ist sehr freundlich und der Geschmack ist mäßig …,4,vor 3 Wochen,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Wirklich gutes Essen und Service!

(Original) …",5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) War heute in einer Dreiergruppe da. Wirklich gutes Essen, der Service ist in Ordnung. Ziemlich authentischer Sichuan-Geschmack, soweit ich das sagen kann. Viele chinesische Gäste. …",5,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Es schmeckt gut, die Ladenumgebung ist sehr gut ~

(Original)
味道很棒，店里环境很好~",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Fantastisches Sichuan-Essen. Unglaublich authentisch auch! Lebte einige Jahre in China und habe diese Aromen nie außerhalb davon erlebt. Mit Abstand eines der besten chinesischen Restaurants in Deutschland. Das …,5,vor 9 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Das köstliche Sichuan Restaurant ist sehr zu empfehlen für die Flüsse und Seen, würzig und lecker, und das Gewicht reicht aus! …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Das beste Sichuan-Essen, das ich bisher in Europa gefunden habe. …",5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Ich habe abends um 7.30 Uhr einen Tisch für vier Personen reserviert.Ich bin um 7.20 Uhr hierher gekommen, weil wir zu spät waren, also konnte ich nur einen Tisch für zwei Personen arrangieren.Was nützt die …",1,vor 8 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Der Geschmack der Gerichte ist authentisch! Der Chef des Drachenbootfestivals gab auch Knödel, sehr menschlich! Muss fünf Sterne sein …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Kann ein typischer Laden sein, der Kunden mobbt. Das Servieren von Gerichten ist so langsam. Es ist üblich, eine Stunde zu warten. Es heißt, es gibt nur einen Koch und ein Koch wagt es, so viele Tische zu besetzen? …",1,vor 10 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr gut! Es ist das gleiche wie die heimische Sichuan-Küche, es entspricht nicht dem europäischen Geschmack …",5,vor 5 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Sehr lecker! Die Zutaten sind sehr frisch und der Service ist ausgezeichnet! …,5,vor 4 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Sehr authentisches chinesisches Essen! Auch der Service ist super! Sehr empfehlenswert!! …,5,vor 4 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Ich war schon ein paar Mal in diesem Restaurant und probiere jedes Mal verschiedene Gerichte aus, weil es so lecker ist. Tofu und Tafelspitz sind sehr zu empfehlen …",5,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Es ist chinesisches Essen mit chinesischem Geschmack! Nicht die andere Art von verbesserter salziger Art. Viel Geld, bezahlbar! Die Kartoffelschnitzel sind so lecker! …",5,vor 9 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Bobo Huhn ist köstlich, aber es gibt zu wenig Sitzplätze, so dass ich es nur abholen kann. …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
蟹黄豆腐yyds,5,vor einer Woche,SEEN+RESTAURANT,2022-06-26
菜品很好吃 服务很热情,5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Es schmeckt sehr gut und die Umwelt ist auch gut

(Original)
感觉味道非常好，环境也好",5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Essen und Service ausgezeichnete, authentische Szechuan Küche, 10/10 würde empfehlen …",5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Ich kam bewundernd hierher. Als ich hereinkam, sagte ich zwei Leute. Der Kellner war ein bisschen verächtlich. Lass uns unsere eigene Position finden. Von der Herstellung her war dieses kleine Wok gar nicht frittiert …",1,vor 9 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Super lecker, gegrillter Fisch ist großartig, Auberginengelee ist auch lecker. …",5,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Gute Qualität des Essens und Service. Tofu hat mir hier wirklich gut gefallen. Es war so weich, flauschig und lecker. Menü und die Knödel waren so yumyum …",5,vor 3 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Lieblingsrestaurant in München, gute Umgebung, gute Gerichte, Servicenummer, gute Lage! Purer chinesischer Geschmack! Kann es wirklich jedem empfehlen! …",5,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) gut zu essen! Hatte meinen Geburtstag mit Freunden ~ Jedes Gericht ist einzigartig! Das Servicepersonal ist sehr nett 😊 Sehr gute Erfahrung …,5,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Nie wieder empfehlen
30 min gewartet bis ein teller kommt
Essen viel zu salzig und schwimmt im Öl …",2,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sehr gut, Service und Speisen sind sehr gut, sehr zu empfehlen …",5,vor 10 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Bestellen Sie betäubende Paprika Hühnchen oder Lamm unter Rühren und Reis. …,5,vor 8 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Besonders lecker! Empfehlen Sie gekochten Fisch, Pfefferhühnchen und gebratenes Gemüse der Saison! Mit blinden Flecken kann man nichts falsch machen! Die Ladenfamilie ist auch sehr gut 👍 fünf Sterne …",5,vor 9 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Das Essen hat uns sehr gut gefallen und es ist eine schöne Abwechslung zum normalen Essen, das wir jeden Tag bekommen ☺️. Werde auf jeden Fall wieder gesehen besuchen. …",5,vor 6 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Die Aubergine ist sehr lecker und eine Bestellung wert! Das Essen wurde schnell serviert und der Service war großartig! ! …,5,vor 4 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Sie hatten eine schlechte Einstellung und lehnten mich dann ab, als sie wussten, dass nur ich am Freitagabend zum Abendessen da war. Werde nie mehr da sein …",1,vor 3 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Kam von Drei nach München, bin extra in dieses Restaurant gegangen, Sichuan-Essen schmeckt recht authentisch, nicht nur scharf, sehr gut, die Service-Haltung ist auch gut, ich sollte beim nächsten Mal zum Essen kommen …",5,vor 8 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Die Serviceeinstellung ist super schlecht, bitte nicht hingehen. Der Service ist wirklich sehr schlecht, ich würde es überhaupt nicht empfehlen. …",1,vor 4 Monaten,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) Der Geschmack ist ganz gut, es lohnt sich diese eigene Küche …",5,vor einem Monat,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Der Geschmack ist köstlich und der Besitzer ist sehr nett und freundlich! Auch die Menge an Speisen ist riesig! ich bin sehr zufrieden~ …,5,vor 7 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Dies ist ein sehr gutes Restaurant und der Service ist auch sehr gut. …,5,vor 11 Monaten,SEEN+RESTAURANT,2022-06-26
(Übersetzt von Google) Ich liebe dieses Restaurant. Es serviert großartiges chinesisches Essen mit ausgezeichneter Qualität. Es schmeckt so gut wie es präsentiert. Jede Menge Auswahl an Getränken. Schöne Getränke. Auf jeden Fall empfehlen …,5,vor einem Jahr,SEEN+RESTAURANT,2022-06-26
"(Übersetzt von Google) lecker
Etwas teurer
Etwas langsamer Service …",4,vor 2 Jahren,SEEN+RESTAURANT,2022-06-26
