x,y,content,Topic,Rating,Topic_Words
15.44474,3.8901029," Das Restaurant hat eine schöne Umgebung und Einrichtung. Auch das Essen war gut, obwohl einige Sachen nicht mehr heiß waren, als sie an unseren Tisch kamen. Leider war der Service überhaupt nicht toll. Offensichtlich gab der Tisch neben uns mehr Geld aus und wir waren auch keine Geizhälse, also bekamen sie die volle Aufmerksamkeit. Ich musste dreimal eine zweite Flasche Wasser bestellen und dann dauerte es fast 15 Minuten, bis wir sie bekamen. Obwohl das Essen gut genug ist, werden wir es leider nicht noch einmal probieren.

",0,3.0,0: restaurants|chinesische|restaurant
12.260487,2.5740154," Ich bin besonders hierher gekommen, die Umgebung und der Service sind den Preis dieses Gerichts wert!
Das Geschirr ist exquisit, die Speisen exquisit und der Geschmack ist in München sehr gut.

",1,5.0,1: geschmack|food|gegessen
15.559003,3.9361331," Super schmeckendes Essen, bereits unser zweites Mal. Schöne Menüauswahl.

Aber wirklich chaotischer Service: Beim ersten Mal wusste der Kellner nicht, wie er die Flasche Wein öffnen sollte, und beim zweiten Mal gestern kamen unsere Menügerichte alle zusammen und die Hauptgerichte unserer Freunde am Ende und trennten sich, nachdem wir den Kellner darum gebeten hatten das dritte Mal.

Höchstwahrscheinlich kein Ort zum Wiederholen wegen der Servicequalität

",0,3.0,0: restaurants|chinesische|restaurant
15.040652,-0.8719562," Es ist köstlich und die Präsentation ist wunderschön. Auch das Umfeld tut gut! Chinesische Essensdecke in München! ! !

",0,5.0,0: restaurants|chinesische|restaurant
15.312663,3.307953," Tolles Restaurant!

Dieses Restaurant befindet sich direkt neben der U-Bahnstation, das Innere war wunderschön und sauber. Wir haben 2 Mocktails bestellt, die so so so gut waren, ich kann Litchi Fizz & Bayberry Fizz empfehlen! Dann bestellten wir das Ya Delight Menu, was unglaublich war, wir bestellten vorher ein paar extra Suppenknödel, aber das Menü ist mehr als genug, wir konnten nicht alle zu Ende bringen, sondern nahmen den Rest mit nach Hause? Die Kellnerinnen waren auch sehr freundlich. Wir werden auf jeden Fall wiederkommen und das Dessert probieren? Es war einfach alles perfekt. Danke ♥️

",0,5.0,0: restaurants|chinesische|restaurant
14.6982765,-0.1758437," Sehr leckeres Essen und schöner Dekorationsstil! Das sehenswerteste asiatische Restaurant in München! 👍🏼

",0,5.0,0: restaurants|chinesische|restaurant
14.949426,-0.95377564," Das erste chinesische Essen in München, das Siu Mai ist super lecker! Der süß-saure Grapefruit-Spinat ist sehr kreativ

",0,5.0,0: restaurants|chinesische|restaurant
11.500337,2.4729452," Die Umgebung ist wie ein privater Club, die Gerichte sind reichhaltig und lecker
Gute Service-Haltung

",1,5.0,1: geschmack|food|gegessen
12.401874,1.532793," Die Gerichte sind sehr delikat, der Geschmack ist gut und die Getränke sind köstlich!

",1,5.0,1: geschmack|food|gegessen
11.199514,1.9703053," Hauptgerichte waren in Ordnung. Der Nachtisch hat mir sehr gut gefallen

",1,4.0,1: geschmack|food|gegessen
14.919732,1.4363723," 1. Umgebung:
Am besten in München und wahrscheinlich am besten in Deutschland.
2. Leistungen:
gute Einstellung
3. Geschmack:
Gebratene Ente - tolle, knusprige Haut und zartes Fleisch.
Shaomai – der Geschmack stimmt, die Textur ist zäh.
Darüber hinaus sind die alkoholfreien Barkeeper und Desserts höher als das durchschnittliche chinesische Restaurantniveau.
4. Preis:
Überdurchschnittlich 40-50€ pro Kopf

",0,5.0,0: restaurants|chinesische|restaurant
14.7262945,-0.7682229," Ausgezeichnetes modernes chinesisches Essen. Schöne Inneneinrichtung mit vielen kleinen Details. Nettes Personal.

",0,5.0,0: restaurants|chinesische|restaurant
15.694372,0.85797435," Beeindruckend! Erstaunliche chinesische Erfahrung! Genossen ein Signature-Menü für 2 Personen. Die Portionen waren so gut, die Qualität des Essens war hoch, schöne und leckere Cocktails, sehr freundlicher und höflicher Service.
Absolut empfehlenswert, wenn Sie noch kein gutes chinesisches Essen erlebt haben

",0,5.0,0: restaurants|chinesische|restaurant
15.670588,2.0156353," Heute esse ich für eine Person. Ich habe zu viel Schweröl und schweres Salz aus anderen Geschäften im Dorf gegessen. Dieses Restaurant ist wirklich 🉑️. Bestellte Sojasauce Hähnchenkeulen, Salz- und Pfeffertofu und Shanghai kleine Wontons. Es ist köstlich, kann es kaum erwarten, ein Foto zu machen

",0,5.0,0: restaurants|chinesische|restaurant
13.769168,2.3455992," Insgesamt ist gut. Die Portion ist eher klein. Einige Gerichte sind definitiv super überteuert. Die Kellnerin schlug uns das Garnelengericht vor. Als wir es dann bekamen, kostete es 24 € für nur 4 Garnelen...und es schmeckt einfach in Ordnung, nichts Besonderes im Vergleich zu anderen Gerichten.

",0,4.0,0: restaurants|chinesische|restaurant
14.44226,2.3068757," Die Terrasse ist wirklich schön. Aber mit Essen nicht zufrieden. Süßes Hühnchen ist lecker, Kartoffelnudeln sind auch gut. die anderen waren nicht so lecker, als ich dachte.

",0,4.0,0: restaurants|chinesische|restaurant
14.786566,-0.35774225," Exquisit eingerichtetes modernes chinesisches Restaurant mit Fusionsküche. Schöne Erfahrung.

",0,4.0,0: restaurants|chinesische|restaurant
16.018417,0.8733738," Anständiges chinesisches Essen nach Münchens miserablen Maßstäben für asiatisches Essen, aber die Preise, die sie verlangen, machen es nicht wert. Dieses Restaurant würde es nicht überleben, für seine Qualität in einem asiatischen Land zu verlangen, was es tut, also erwarten Sie kein erstklassiges Erlebnis, obwohl Sie einen kräftigen Cent ausgegeben haben. Die Abendkarte ist umfangreicher als die Mittagskarte, also beachten Sie, wenn Sie einige der ausgefalleneren Gerichte probieren möchten

",0,3.0,0: restaurants|chinesische|restaurant
13.898572,1.9898832," Die Portion ist ziemlich umfangreich und die junge Dame und der jüngere Bruder sind sehr freundlich! Alle Gerichte schmecken ziemlich gut, manche sind etwas zu salzig und süß, die Frühlingszwiebeln und Gurken des Entenbratens hoffen, dass es in Zukunft noch mehr gibt!

",0,4.0,0: restaurants|chinesische|restaurant
12.502231,1.6860645," Die Gerichte sind sehr reichhaltig, die Portion ist auch sehr groß, der Geschmack ist sehr einzigartig und gut, es ist einen Versuch wert

",1,5.0,1: geschmack|food|gegessen
11.096891,2.3332455," Tolles Essen, guter Service. Die Atmosphäre ist wirklich gemütlich. Würde meinen Freunden empfehlen zu kommen!

",1,5.0,1: geschmack|food|gegessen
7.8085504,2.619711," sehr lecker, einen besuch wert aus frankfurt

",2,5.0,2: schmecken|schmeckt|geschmack
15.435014,1.2322884," Ich fühle mich betrogen. Ich verstehe nicht, warum Chinesen 5 Sterne vergeben. Dies ist eindeutig westliches chinesisches Essen. Das Servieren ist sehr langsam. Es ist keine kantonesische gebratene Ente, es ist unscheinbar. Alle Gerichte sind klein und teuer. Vergiss es, der Geschmack ist immer noch seltsamer als die anderen. Der Tee kostet mehr als zehn Euro pro Kanne, und das Wasser kann nicht nachgefüllt werden. Der Pro-Kopf-Verbrauch liegt bei 35 Euro. Wenn Sie nicht satt sind, trinken Sie zu wenig, die Umgebung ist laut , die Musik ist laut, vielleicht ist dieser Ort nur zum Trinken von Bars geeignet, wenn Sie gut essen wollen, kommen Sie nicht hierher. . .

",0,1.0,0: restaurants|chinesische|restaurant
15.410777,0.0164335," Zweifellos das beste chinesische Restaurant in München !!! Die handgemachten Nudeln sind ein Traum. Alle Gerichte sind voller Geschmack und sehr authentisch. Auch ein ausgezeichnetes Preis-Leistungs-Verhältnis!

",0,5.0,0: restaurants|chinesische|restaurant
14.425229,3.111091," Vielen Dank für den schönen Abend? Der Service war ausgezeichnet und das Essen fantastisch! Wir nahmen das Menü A und das hat zwei hungrige Leute gut satt gemacht. Auch Wein- und Getränkeempfehlungen passten perfekt zusammen.

",0,5.0,0: restaurants|chinesische|restaurant
9.490387,2.169583," Das Essen ist gut, das T-Bone ist das Beste.

",1,5.0,1: geschmack|food|gegessen
13.900848,0.36359456," Sehr lecker und das Restaurant hat eine tolle Atmosphäre! !

",1,5.0,1: geschmack|food|gegessen
14.1661,0.57333297," Die Gerichte sind exquisit, die Dekoration des Restaurants ist sehr aufmerksam, die Atmosphäre ist voll, der Geschmack ist gut und der Service stimmt. Ich werde das nächste Mal wiederkommen.

",0,5.0,0: restaurants|chinesische|restaurant
13.565194,2.202745," Morgentee für das Wochenende. Ich habe das Gefühl, dass die allgemeine Umgebung chaotisch ist, es gibt viele Leute, es gibt wenige Kellner und das Bestellen ist sehr langsam. Das Essen ist klein, die Speisekarte ist einfach, der Geschmack ist durchschnittlich, es ist den Preis nicht wert. Sollte nicht mehr hingehen.

",0,2.0,0: restaurants|chinesische|restaurant
13.302937,2.0201285," Gute Umgebung
gutes Geschäft
Gemüse wird schnell serviert
Die Gerichte sind köstlich
Die Portionen der Mahlzeiten sind sehr klein und delikat, und es fühlt sich an wie eine Person
Es gibt WLAN, aber es funktioniert nicht

",1,4.0,1: geschmack|food|gegessen
15.880101,0.63771063," Das Essen war in Ordnung, aber da war diese asiatische Kellnerin, die einen so seltsamen Stil hat, dass man sich wirklich unwohl fühlt, also definitiv nie wieder!

",0,1.0,0: restaurants|chinesische|restaurant
15.403836,-0.556193," Das Essen hier ist fantastisch, ähnlich wie zu Hause. Sehr authentisches chinesisches Essen, ich wünschte, ich würde in der Nähe wohnen und könnte wiederkommen!

",0,5.0,0: restaurants|chinesische|restaurant
14.521085,2.9117105," Sehr gutes Restaurant, guter Service und guter Preis. Wir aßen zwei ""bezahlte"" Enten mit Nudels und Enten in der Schüssel.

",0,4.0,0: restaurants|chinesische|restaurant
14.651849,1.9644406," Der Yellow Crane Tower ist sehr gut. Ich habe gebratene Ente, Reisbrötchen, Entenrack und gebratene Rinderrippen bestellt. Bis auf das Entenrack schmeckt es süß und lecker. Ich werde Freunden empfehlen, zu kommen.

",0,5.0,0: restaurants|chinesische|restaurant
11.558651,3.3234956," Schick und authentisch zugleich. Die Abendmenüs sind wirklich gut durchdacht und die Aromen sind besser, als man zu diesem Preis erwarten würde. Der Service ist großartig.

",1,5.0,1: geschmack|food|gegessen
15.693268,0.992369," Die Dekoration von Morandis Hauptfarbe ist ziemlich groß, das Geschirr ist exquisit, aber der Preis ist zu hoch! Der Service ist durchschnittlich und es gibt kein kostenloses Trinkwasser, wenn Sie einen Wasserbecher stellen! Es scheint ein bisschen überflüssig! Obwohl High-End-Restaurants eine Gebühr verlangen, kümmern Sie sich nicht um eine kleine Tasse nachdenkliches kostenloses Wasser! Der Kellner kann nicht einmal Chinesisch sprechen! Ursprünglich war die Beleuchtung für den Effekt relativ schwach, und die Speisekarte war etwas zu ausgefallen, Chinesisch und Deutsch wurden zusammengemischt, sodass ich nicht klar sehen konnte! Viele der Gerichte auf den Bildern sind gar nicht da! Das Dim Sum schmeckt so lala! Hat bei mir keinen besonderen Eindruck hinterlassen! Wenn es nur um die Umwelt geht, wird der Kunde wohl einmal kommen, um es auszuprobieren! Das Geschäft im Laden sieht sehr gewöhnlich aus, es gibt nicht viele Tische! Vielleicht hat der Mindestverbrauch überzeugt! Wer langfristig wirtschaften will, muss Gerichte erforschen und entwickeln!

",0,2.0,0: restaurants|chinesische|restaurant
11.262329,1.8474447," Sehr leckere Gerichte mit super coolem Ambiente! Ich kann es sehr empfehlen für eine romantische Nacht. Wir sind bald wieder da！

",1,5.0,1: geschmack|food|gegessen
14.056287,1.6836731," Satay veganes Mitnehmen mit Süßkartoffelnudeln. Vorsicht, ein bisschen scharf Gute Qualität für das Geld, jetzt neugierig auf das Abendmenü mit dunkler Sonne :

",1,5.0,1: geschmack|food|gegessen
14.335444,0.30487335," Sehr exquisites kantonesisches Restaurant mit exquisiter Dekoration und exquisitem Essen. Der Geschmack ist sehr authentisch! Besonders geeignet für romantische Dates und Geschäftsgespräche etc.

",0,5.0,0: restaurants|chinesische|restaurant
15.04203,3.7937791," Das Äußere des Ladens ist schwer zu verstehen, aber wenn man ihn betritt, sieht die Inneneinrichtung wie eine andere Welt aus. Der Nachteil ist jedoch, dass das Menü schwer zu interpretieren ist. Daher habe ich mich für den Kurs entschieden, aber ich dachte, es sei eine kleine Menge.
Die Präsentation und der Geschmack sind jedoch die besten. Das Personal fand ich auch sehr freundlich.

",0,5.0,0: restaurants|chinesische|restaurant
15.710856,4.1576424," Der Kellner abgeschickt gekickt uns weg, da wir zu früh kam und sagte uns, dass sie Platz didnt haben, weil bereits voll von einigen Gruppen gebucht in Corona Zeit kann er eine solche Lüge erzählen, bis wir eine Reservierung machen, und voila genannt! wir haben einen Platz für 2 ppl um 18.00 Uhr. Er sollte uns sagen, später statt zu sagen, gelogen zu kommen. Das Restaurant war nicht voll besetzt, und er war in Verlegenheit gebracht, uns zu sehen, wenn ich bei ihm beschwert, warum hat er zu neuen Kunden so schlechten Service zu tun. Das Essen war ok, 80plus Euro für 2persons bezahlt. Aber alles in allem nach dem Vorfall, der Service, Preis, ich gebe nur max 1 *. Sicherlich wird für eine solche schlechte Behandlung nicht wieder kommen und ihre Instagram unfollow.

",0,1.0,0: restaurants|chinesische|restaurant
15.469445,1.3999896," Die Atmosphäre im Restaurant ist sehr kleinlich, die Kidneybohnen sind frisch und der Geschmack ist gut. Das Grapefruit-Eis schmeckt einfach nach Honig-Grapefruit-Tee, und die Rückseite hat das Joghurt-Feeling. Es ist sehr gut. Gib volle Punktzahl. Gebratene Ente ist nichts, Knödel. . . Man kann nur sagen, dass er sehr markant ist, aber den Geschmack der Chinesen nicht trifft. Insgesamt liegt er über der Passlinie. Den Morgentee kannst du beim nächsten Mal probieren. Einige chinesische Dinge wie Porridge gibt es nur in der Morgentee.

",0,5.0,0: restaurants|chinesische|restaurant
14.73743,-0.75674164," Das exquisiteste chinesische Essen in München, die Umgebung ist ausgezeichnet und die Gerichte sind köstlich

",1,5.0,1: geschmack|food|gegessen
14.5136385,3.847624," Mein erster Eindruck: Stornante bergige Umgebung.
Der Service ist zu langsam.
Das Essen hatte ich besser erwartet.
Eine kurze Zusammenfassung ist für mich kein geeigneter Ort, da war das erste Mal genug und mehr.

",0,1.0,0: restaurants|chinesische|restaurant
14.975029,-1.0205264," Es gibt verschiedene chinesische Dumplings. Auch das Umfeld ist sehr gut.

",0,5.0,0: restaurants|chinesische|restaurant
15.399448,3.5967968," Wir besuchten am Freitag den 15.10.2021 für Dim Sum. Das Interieur ist atemberaubend und der Service war gut. Ich habe diesen Ort gewählt, weil ich Suppenknödel auf der Speisekarte gesehen habe, etwas, das ich nur in Asien und nicht in München hatte, aber es war eine solche Enttäuschung und hat meine Erfahrung in diesem Restaurant verdorben. Die Knödelhülle war zu dick und teigig und von der versprochenen Suppe war innen keine Spur, die Füllung innen hatte auch keinen Geschmack. Die anderen Gerichte waren in Ordnung, aber nichts Besonderes, das mit Ente gefüllte Brötchen war sehr ölig und es fehlte eine Art Soße, um den Geschmack des Gerichts hervorzuheben. Ich schmeckte nur getrocknete Ente und rohe Zwiebeln. Ich kann die Hauptgerichte nicht wie wir bewerten
zu voll von dem geschmacklosen Dim Sum, um noch etwas anderes zu probieren. Die 3 Sterne sind für die Einrichtung und den Service nicht das Essen. Ich bin mir nicht sicher, ob ich dieses Hotel wieder besuchen würde, enttäuschend, da ich aufgrund der Kommentare der anderen Rezensenten hohe Erwartungen hatte.

",0,3.0,0: restaurants|chinesische|restaurant
10.296076,2.9906855," Gebratene Brötchen sind lecker ~ Gute Lage, netter Service, leckeres Essen!

",1,5.0,1: geschmack|food|gegessen
15.55982,4.1576753," Das Essen hat ewig gedauert, die Kellner sind unhöflich, super kleine Portionen für den Preis. Lesen Sie unten mehr:

Wir warteten 45 Minuten auf die erste Runde Getränke, mussten unseren Server wiederholt daran erinnern, dass unsere 4-köpfige Gruppe existierte Lange sagten sie uns, wir hätten das teure Special nicht bestellt, daher war unsere Priorität niedriger als bei anderen Tischen. .

Es ist wirklich peinlich, dass wir Kunden zweiter Klasse sind und mit solcher Nachlässigkeit behandelt werden.

Ich würde dieses Hotel niemals jedem empfehlen, der überhaupt eine Würde hat und es nicht genießt, eine Stunde vor dem Essen unbeaufsichtigt zu bleiben.

Ich hoffe, dieser Ort lernt aus ihren Fehlern. Das Eigentum kümmert sich offensichtlich nicht um den Service.

",0,1.0,0: restaurants|chinesische|restaurant
13.967184,2.9267306," Es war unglaublich heute, die Umgebung ist super gemütlich, die Gerichte sind hochwertig und ich werde wieder auf die Party kommen, ich habe vor, es als ausgewiesenes Restaurant zu nutzen!

",0,5.0,0: restaurants|chinesische|restaurant
10.580921,2.1410306," Sehr lecker, tolle Umgebung, guter Service

",1,5.0,1: geschmack|food|gegessen
13.970114,0.3148273," Die Gerichte sind lecker und die Umgebung ist sehr gut! Ein empfehlenswertes Restaurant!

",1,5.0,1: geschmack|food|gegessen
15.682867,4.0940347," Wenn Sie nicht bereit sind, hier viel Geld auszugeben, bereiten Sie sich darauf vor, Ihre Zeit damit zu verbringen zu verschwenden, auf die Mahlzeiten zu warten.

Nachdem wir min. 20 Minuten für jede Mahlzeit und sogar 20 Minuten. Für die Getränke am Anfang fragten wir den Kellner nach einem Grund, warum alles so lange gedauert hat. Der Kellner sagte, dass ihre Regel geändert wurde und dass sie jetzt Leute bedienen, die kein Essen mehr bestellt haben, werden in die Warteschlange gesetzt. Wenn die Leute das Menü bestellt haben, bekommen sie die Mahlzeiten schneller. Das heißt, Leute wie wir, die die Mahlzeiten separat bestellt haben, werden ständig verschoben, bis die Menüs für andere Kunden serviert werden. Bedeutet dies, dass es eine Hierarchie zwischen den Kunden gibt? Sind wir zweitrangige Kunden? Auch wenn die Regel geändert wurde, kann der Server den Kunden zumindest am Anfang nicht hinterher mitteilen.

",0,1.0,0: restaurants|chinesische|restaurant
15.290978,0.48142424," Der Service und die Dekoration sind erstklassig.Es ist in der Tat das chinesischste Restaurant, das ich je in München besucht habe. Die Gerichte sind auch sehr exquisit, probieren Sie das nächste Mal den Morgentee :

",0,5.0,0: restaurants|chinesische|restaurant
12.740357,1.8865737," Die Gerichte sind alle köstlich und sehr delikat. Heute ist das Laternenfest. Der Chef hat sogar das Laternenfest nachdenklich gemacht! Sehr zu empfehlen 😊

",1,5.0,1: geschmack|food|gegessen
12.187072,2.0337808," Tolle Atmosphäre, Essen und Gesamterlebnis! 7€ für eine Flasche Wasser finde ich allerdings etwas zu viel.

",1,5.0,1: geschmack|food|gegessen
12.473187,2.2102733," Ich mochte das Essen hier wirklich, obwohl ein paar Gerichte meiner Meinung nach sehr überteuert waren. Ich würde aber wiederkommen ... Besonders für die Dim Sum.

",0,4.0,0: restaurants|chinesische|restaurant
7.2349005,2.46544," Geh wieder! Es schmeckt gut!

",2,4.0,2: schmecken|schmeckt|geschmack
14.733869,1.5495709," Der Geschmack ist nicht authentisch, der Preis ist teuer und die Menge ist gering.Nach dem Essen von Haicheng, Rongji und der Rückkehr ins Dorf Mu werden alle kantonesischen Stile von den Niederlanden überschattet.

",0,1.0,0: restaurants|chinesische|restaurant
10.15734,2.9121425," Sehr lecker Service ist sehr gut

",1,5.0,1: geschmack|food|gegessen
15.443218,1.5604973," München hat endlich ein anständiges chinesisches Restaurant! Das einzige moderne Restaurant, das den einheimischen First-Tier-Städten ähnelt, keines davon. Es gibt viele Dinge auf dem Mittherbstfest, und das Salz- und Pfeffer-Entenregal hat den besten Preis und Geschmack! Die Pfanne gebraten ist sehr gut und authentisch! Private Entenbraten empfiehlt, die Sauce etwas feuchter und etwas trockener zu machen.Die Garnelenröllchen sind nicht in die Garnelenröllchen eingewickelt und die Schachtel mit gebratenen Auberginen kann etwas salziger sein! Insgesamt gut!

",0,5.0,0: restaurants|chinesische|restaurant
14.916397,-0.9413432," Lecker, das erste chinesische High-End-Essen in München, nicht schlecht

",0,5.0,0: restaurants|chinesische|restaurant
15.673497,4.0404162," -1 Stern für die schreckliche Organisation: Wir haben minutenlang gewartet, bis jemand kam und fragte, ob wir reserviert hätten. Dann sagte sie uns, wir sollten einfach reingehen. Niemand kam zu uns, also mussten wir herumlaufen, bis uns endlich jemand bemerkte. Zuerst dachte ich, es sei Personalmangel. Aber dann stellte ich fest, dass nur 1/3 der Tische mit viel Personal besetzt waren.

-1 Stern für das überteuerte Essen. Wir hatten ein Menü für zwei Personen, das 55 € für sechs Gerichte kostete. Die Qualität der Speisen war so lala. Eines der Gerichte war hervorragend das Hähnchenschenkel, zwei davon langweilig Bohnen und das vegetarische gebratene Brötchen, das schrecklich war und drei anständige Gerichte Shaomai war zu groß, der Garnelenknödel war durchschnittlich, das Entensandwich war ziemlich gut? , aber überteuert. Regel 1 für Restaurants: Lassen Sie Ihre Peripheriegeräte nie über Ihrem Essen liegen. Sie zahlen hier hauptsächlich für die Einrichtung und die ausgefallene Ausstattung, nicht für das Essen. Ja, eine gute Atmosphäre ist wichtig, aber nur, wenn das Essen dazu passt, was zum nervigsten Problem führt:

-1 Stern für das schreckliche Tempo des Essens. Das Geschirr kam viel zu schnell. Ein neuer Kurs kam, da wir kaum die Hälfte des Vorherigen hinter uns hatten. Wir fühlten uns gehetzt, da die Speisen auch warm und nicht kalt gegessen werden sollten. Wenn das Restaurant nicht weiß, wie man mehrgängige Speisen macht, sollte es sich davon fernhalten. Dies ist auch nicht annähernd ein traditioneller Yum-Cha-Platz, da im Yum-Cha der Diner die volle Kontrolle über das Tempo hat. Das würde in Frankreich nie passieren.

Positiv: Die Getränke waren sehr gut, der Tee war in Ordnung und der Mango-Mocktail war ziemlich gut.

Unser Kellner war sehr gut.

",0,2.0,0: restaurants|chinesische|restaurant
8.887698,2.217925," Empfehlen Sie Speichel-Hähnchenkeulen und Grapefruit-Spinat

",1,5.0,1: geschmack|food|gegessen
15.93256,3.4580042," Für die nicht deutschsprachigen Touristen - Geduld haben, das Essen lohnt sich. Eine Dame, die kein Englisch zu sprechen schien, zeigte nur auf einen QR-Code im Tisch, gab uns ein paar Speisekarten und verschwand. Es stellte sich heraus, dass es nicht für die Luca-App war und die Speisekarten auf Deutsch waren und für uns völlig unbrauchbar waren. Der QR-Code war für eine Seite, auf der Sie das Menü sehen können. Es hat eine englische Version, aber nur wenige Dinge sind übersetzt. Auch die Menükategorien schienen sehr schlecht organisiert und es war schwer, etwas zu finden. Stellen Sie außerdem sicher, dass Sie bestellen und die Artikel nicht nur zu Ihrer Liste hinzufügen. Als Erstbesucher dieser Methode ohne Erklärung und ohne Übersetzungen war es etwas nervig. Wir suchten nach Peking-Ente und Google schlug diesen Ort vor, aber die Ente ist eigentlich Kanton. Trotzdem sehr lecker. Schöne Knödel. Gute Desserts.

",0,4.0,0: restaurants|chinesische|restaurant
15.30969,0.31045148," Mein persönliches Empfinden: Das gedämpfte Licht passt zu Kellnerkittel und Overall, schon etwas komisch, für ein deutsches chinesisches Restaurant gilt das Essen als durchschnittlich, aber der Preis ist hoch.

",0,4.0,0: restaurants|chinesische|restaurant
15.160094,1.8525541," Ein sehr schönes Ambiente im Freien oder drinnen mit köstlichen chinesischen Kanton-Gerichten. Ihre Canton Roasted Duck ist ein Muss, da sie mit saftigem, würzigem Entenfleisch perfekt gebraten wird! Ganz zu schweigen davon, dass die Dampfreisrolle mit Garnelen auch unglaublich gut ist, da die Nudeltextur weich, glatt und dennoch zäh ist, obwohl sie für Meeresfrüchteliebhaber geeignet ist. Ich wünschte, es wären Morr Shrimps drin. Ein guter Ort, um in München gute chinesische Küche zu genießen!

",0,5.0,0: restaurants|chinesische|restaurant
15.348389,-0.24403873," Dieses Restaurant ist das beste chinesische Essen, das ich in München gegessen habe, jedes Gericht ist köstlich! Gefällt mir

",0,5.0,0: restaurants|chinesische|restaurant
8.833537,2.343208," Der Entenbraten schmeckt sehr gut, sehr zu empfehlen!

",1,5.0,1: geschmack|food|gegessen
14.961239,1.3451587," Authentische und moderne chinesische Küche.
Die Umgebung ist gut, der Geschmack ist gut, aber die Auswahl an Dim Sum kann reichhaltiger sein, es gibt nicht viele auf der Speisekarte und es gibt zu wenig Gurken mit Entenbraten

",0,4.0,0: restaurants|chinesische|restaurant
12.15652,1.3104533," Die Gerichte sind sehr lecker und einige kreative Gerichte sind auch sehr gut.

",1,5.0,1: geschmack|food|gegessen
10.6638775,1.0673271," gut zu essen! Die Umgebung ist auch gut!

",1,5.0,1: geschmack|food|gegessen
15.154692,2.115775," Kam zum Morgentee, aber es gibt im Grunde genommen keine Sache mit dem Morgentee. Zwei Leute bestellten Shanghai Xiaowantun Beef Intestine Noodles with Shaomai und Cowboy Bone Fried Buns Shredded Cabbage: Der Kohl ist köstlich und der Shaomai ist gut obwohl es nicht kantonesisch ist. Sollten die frittierten Brötchen nicht vor Saft platzen? Das Fleisch, das wir bestellten, war trocken, aber der kleine Wonton war nichts. Wir saßen draußen im Restaurant und spielten Musik neben der Bento-Box, aber es wurde Hip-Hop gespielt. Ich weiß wirklich nicht, wie ich die Musik hören soll. Das Restaurant ist ziemlich gut in München, aber ein bisschen enttäuscht angesichts des Preises

",0,3.0,0: restaurants|chinesische|restaurant
14.979677,-0.44902512," Bestes chinesisches Restaurant in München! Schön dekoriertes Essen

",0,5.0,0: restaurants|chinesische|restaurant
14.585132,0.7690281," Dieses Restaurant hat eine sehr gute Umgebung, sehr sauber und ordentlich.Das Essen ist nicht nur schön im Aussehen, sondern wichtig ist, dass der Geschmack sehr gut ist, die Farbe und der Geschmack ausgezeichnet sind. Der Preis ist moderat und ziemlich exquisit.

",0,5.0,0: restaurants|chinesische|restaurant
11.38207,2.3643103," Die Umgebung ist sehr gut, die Gerichte sind sehr delikat und der Service ist aufmerksam.

",1,5.0,1: geschmack|food|gegessen
14.451463,1.7644829," Das Essensumfeld ist großartig
Garnelen-Reisrollen schmecken gut
Lammkoteletts
Sehr empfehlenswerter Salz-Pfeffer-Tofu Shanghai in der Pfanne gebraten
Hang Jiao Beef Tenderloin ist sehr großzügig
Auch die Klebreisbällchen sind sehr markant und lecker
Alle Gerichte sind einen Versuch wert

",0,5.0,0: restaurants|chinesische|restaurant
12.51818,1.6791533," Der Gemüsesalat ist sehr erfrischend und lecker, der Siu Mai ist auch lecker und der Besitzer ist auch sehr nett!

",1,5.0,1: geschmack|food|gegessen
15.057975,2.4982376," Die Dumplings waren 50-50, einige waren ziemlich gut wie der mit Fleisch und Scrampi gefüllte, aber einige auch sehr schlecht. Ich probierte einen gebackenen Teig gefüllt mit etwas Suppe, den ich definitiv niemandem empfehlen würde, der Teig war zäh statt knusprig, hatte keinen Geschmack und die Suppe auch nicht.

Die Hauptgerichte waren auch gut, was mich enttäuschte, dass sie ohne Reis serviert wurden. Und niemand hat uns bei der Bestellung gefragt, ob wir welche brauchen. Ich meine, hallo, natürlich essen die Leute sie nicht ohne Beilagen, oder :

Zusammenfassend hätte ich 3-3,5/5 gegeben, aber wenn wir den Preis dazu addieren, … wird es nicht mehr als 2/5 bekommen, sorry

",0,2.0,0: restaurants|chinesische|restaurant
10.480438,1.1940807," Gute Umgebung und guter Geschmack

",1,5.0,1: geschmack|food|gegessen
14.56247,3.2309115," Die beste Ente in ganz München !! Wir hatten die Entenbrötchen zum Mittagessen und waren so begeistert, dass wir zum Abendessen mehr bekommen mussten!
Sehr zu empfehlen ist die Ente eine ganze Ente wird in Folie eingewickelt mit Pfannkuchen. Die Knödel sind auch super, werden hier wieder essen.

",0,5.0,0: restaurants|chinesische|restaurant
10.221596,2.8808239," Es schmeckt großartig! Die Service-Einstellung ist auch sehr gut!

",1,5.0,1: geschmack|food|gegessen
11.588599,3.380452," Das Essen war großartig, aber der Service war sehr langsam und machte viele Fehler.

",1,4.0,1: geschmack|food|gegessen
